User_X,User_Y,AGV_distance_X,AGV_distance_Y,AGV_speed_X,AGV_speed_Y,AGV_speed,User_speed_X,User_speed_Y,User_speed,User_velocity_X,User_velocity_Y,Wait_time,Gazing_station,closest_station,distance_to_closest_station,distance_to_closest_station_X,distance_to_closest_station_Y,start_station_X,start_station_Y,end_station_X,end_station_Y,distance_from_start_station_X,distance_from_start_station_Y,distance_from_end_station_X,distance_from_end_station_Y,GazeDirection_X,GazeDirection_Y,GazeDirection_Z,AGV_X,AGV_Y,rolling_avg
0.055176985034492365,0.8374129648186154,0.15441575972757052,0.2291329543994638,6.476113504272281e-07,0.023635696070374492,0.006128345953330268,0.0030364919333051798,0.00496854338831006,0.005229152640264151,0.11077091683846707,0.29199031467496744,0.0,0.1428571428571429,0.0,0.17694123618136348,0.04147658093276164,0.34241891968042043,0.0,1.0,0.002129653292443989,0.004832585433206761,0.020039846223797786,0.16748694457292204,0.015725324466940842,0.8121793474558953,0.01849999999999996,0.40800000000000003,0.6843003412969283,0.19361635361367685,0.8311475797598742,0.08899911500482002
0.0545578201374666,0.829850529863418,0.1550022647452497,0.22455033142246011,6.864680313147408e-05,0.022704055508793567,0.005887187134095772,0.002336261765055281,0.003672452084073003,0.0038807389777848057,0.11139169687540744,0.2929034230528391,0.0,0.1428571428571429,0.0,0.1842956330575399,0.03869982942912816,0.35854839529894234,0.0,1.0,0.002129653292443989,0.004832585433206761,0.018698252320392537,0.17537633512245993,0.014388788011993607,0.8041856821742388,0.015499999999999936,0.42650000000000005,0.6843003412969283,0.1935995934144475,0.8256737279542379,0.08569587551109593
0.054191221743337195,0.8255784355738282,0.15524886519838382,0.2186146575879944,0.00016255044892402536,0.02319360390040209,0.006015915178527642,0.0014869085054189486,0.002196509255971684,0.0023370747514383124,0.1121446800683628,0.29394323850194615,0.0,0.1428571428571429,0.0,0.18848201443747145,0.03705575586000579,0.367660095576987,0.0,1.0,0.002129653292443989,0.004832585433206761,0.017903914377584883,0.17983312986049085,0.013597444509749371,0.7996699816088823,0.02349999999999998,0.398,0.6612627986348123,0.1935109693393859,0.8202454382629474,0.0828085704768708
0.0539070058932184,0.8224163318436797,0.15546492976051074,0.21220815205502744,6.929441448160678e-05,0.022976304359229986,0.005957779522929648,0.0007953231540613094,0.001202104378862524,0.001275686717193837,0.1127577961542296,0.29464380598613227,0.0,0.1428571428571429,0.0,0.19159126255689737,0.0357811409828305,0.37440436185112025,0.0,1.0,0.002129653292443989,0.004832585433206761,0.01728808125525819,0.1831319445191406,0.01298393291278662,0.7963275662420815,0.06149999999999999,0.302,0.621160409556314,0.19346171364596734,0.8148224803084421,0.07557125733915449
0.05364155975522412,0.8193718323382617,0.15567351457155754,0.20579678542782842,7.318008258328873e-05,0.02242681126660502,0.005815362504839566,0.0007304870273715769,0.0010756281459519356,0.0011448944234971614,0.11281527578727955,0.2947329096684846,0.0,0.1428571428571429,0.0,0.19460818706554514,0.034590702108873016,0.3808977969463196,0.0,1.0,0.002129653292443989,0.004832585433206761,0.01671291796333663,0.18630807043207953,0.01241093783189857,0.7931094612083642,0.37,0.05199999999999998,0.546075085324232,0.19342101891762273,0.8094315127746475,0.06039417004274411
0.05326852154354573,0.815568221727461,0.15597540349401537,0.19959486251783837,0.00011527482035253557,0.023975382709451005,0.006217489771668182,0.0019299553711328585,0.002500516347923057,0.0027066958599320495,0.11175190257585403,0.2937290626783095,0.0,0.1428571428571429,0.0,0.19836883587417856,0.03291774807002737,0.38901029576088414,0.0,1.0,0.002129653292443989,0.004832585433206761,0.015904626354866964,0.19027612698856589,0.011605693265561734,0.789088958517812,0.6055,0.016500000000000067,0.7286689419795221,0.1933706780314483,0.8039583395536929,0.04885269937661081
0.05286171355691547,0.8118242187374138,0.15625184584063379,0.19346335603001363,0.00016902656242712223,0.02276649790568153,0.005905396647277664,0.0011022141537264368,0.0012670829939356888,0.0013984560357947976,0.11248572589112606,0.2945980279474927,0.0,0.1428571428571429,0.0,0.20206985312591547,0.031093347665559896,0.3969956609642085,0.0,1.0,0.002129653292443989,0.004832585433206761,0.01502316308499897,0.1941819988383222,0.010727552875324958,0.785131462434439,0.654,0.028000000000000056,0.7534129692832764,0.19327451789558217,0.7985522492755625,0.04928277792873308
0.05262249789527919,0.8097824160740807,0.15635548280405223,0.18659462987975736,0.00015542672407108977,0.022941336616969638,0.005950340241515444,0.0,0.0,0.0,0.11346287965297641,0.2954906997009711,0.0,0.1428571428571429,0.0,0.20408905123032672,0.030020543875596967,0.40135050255572924,0.0,1.0,0.002129653292443989,0.004832585433206761,0.01450483545565189,0.19631207714399418,0.01021117920183823,0.7829732307063549,0.599,0.01350000000000002,0.7508532423208191,0.19317190689166733,0.7931437354807115,0.05260207447868533
0.052506345576316595,0.8089578976875462,0.15636751209444905,0.17904896163554979,0.00014312210841532327,0.023790553214658637,0.006170157964178281,0.0014869085054194397,0.0014051625509678796,0.0016160951731248796,0.11214468006836237,0.2945007496153823,0.0,0.1428571428571429,0.0,0.20489479666495822,0.02949963881802797,0.4031090696431052,0.0,1.0,0.002129653292443989,0.004832585433206761,0.01425315897377257,0.19717224289817037,0.009960451472656714,0.7821016960697497,0.511,0.007000000000000033,0.7141638225255973,0.19309214522411192,0.7876289747128327,0.058410447268445694
0.05200050576128073,0.805221305374674,0.15675561093141718,0.1729057885215676,0.0001631980602744526,0.022978802055106048,0.005960258826690213,0.0028787240250269775,0.002834692082588064,0.0032286504543009467,0.1109107839455552,0.29349363276530377,0.0,0.1428571428571429,0.0,0.20858207891043423,0.02723111314135326,0.4110786290461131,0.0,1.0,0.002129653292443989,0.004832585433206761,0.01315711555268771,0.20107038367627914,0.008868539840704005,0.7781520332402423,0.5145,0.002500000000000001,0.7738907849829351,0.1930072590352094,0.7822169710539042,0.06713676385251942
0.05152482314062055,0.8011631541130866,0.1570530274253941,0.16689664271999044,0.00031344389354300597,0.023500820493098856,0.006101431375726247,0.0023103273143794865,0.002939121999670879,0.003190134861456491,0.11141468872862735,0.2934200609174895,0.0,0.1428571428571429,0.0,0.21266454609857205,0.025097832591187426,0.4197340227411108,0.0,1.0,0.002129653292443989,0.004832585433206761,0.012126416126898097,0.2053039857371812,0.007841725874745714,0.7738624753082212,0.5065,0.0014999999999999857,0.7858361774744027,0.1928746243650492,0.7768017683529044,0.08071873459632525
0.05094822386690628,0.7954749760764007,0.157405578167023,0.16143777278551114,0.0002428542563608387,0.024514885018567165,0.00636094275679984,0.003027847116413411,0.004000826156677735,0.004318467554666518,0.11077858078954023,0.292672080464712,0.0,0.1428571428571429,0.0,0.21847948273135326,0.022511973948407465,0.4318660052970046,0.0,1.0,0.002129653292443989,0.004832585433206761,0.010877052550185604,0.21123808742699163,0.006597072062946761,0.7678499421020365,0.505,0.0014999999999999857,0.7832764505119454,0.19270762525762025,0.7712802217382084,0.09500972055580086
0.050259398992247094,0.7880878197465547,0.15792769563674505,0.15695042725546074,0.000217597413699467,0.023121170720009878,0.005998885738268438,0.003148874552900617,0.004634367653645053,0.004933089000427909,0.11067128547451388,0.2922257445879732,0.0,0.1428571428571429,0.0,0.22612077972484107,0.019422820290572712,0.4476216393776085,0.0,1.0,0.002129653292443989,0.004832585433206761,0.00938452082431456,0.21894462132538775,0.005110166780559364,0.7600415503031129,0.5135,0.002500000000000001,0.7679180887372014,0.19258704828474738,0.7659256069552216,0.1008708374144807
0.04966363733460664,0.7809458601701877,0.15835172812323173,0.15215974944531435,0.00022536874990282982,0.023433382704454227,0.006080067688482595,0.0024140651170831565,0.00399270382979293,0.004197789366859318,0.1113227213157473,0.2926778027195424,0.0,0.1428571428571429,0.0,0.233587739368187,0.016751024640323655,0.462854307630353,0.0,1.0,0.002129653292443989,0.004832585433206761,0.008093636583924887,0.2263953575923155,0.0038241488268265194,0.7524923370342619,0.5065,0.002500000000000001,0.7679180887372014,0.1924612262135545,0.760433045600503,0.11116111544144787
